,date_time,PM2_5,PM10,SO2,NO2,CO,O3,TEMP
9342,2014-03-25 06:00:00,185.0,215.0,35.0,96.0,2100.0,12.0,9.9
9343,2014-03-25 07:00:00,210.0,186.0,42.0,59.0,1600.0,52.0,12.5
9344,2014-03-25 08:00:00,193.0,153.0,47.0,51.0,1500.0,64.0,14.6
9345,2014-03-25 09:00:00,194.0,239.0,44.0,88.0,2000.0,30.0,17.3
9346,2014-03-25 10:00:00,241.0,414.0,45.0,141.0,2600.0,2.0,18.5
9347,2014-03-25 11:00:00,255.0,341.0,44.0,149.0,2300.0,9.0,19.8
9348,2014-03-25 12:00:00,252.0,332.0,52.0,108.0,1800.0,68.0,20.8
9349,2014-03-25 13:00:00,250.0,269.0,64.0,51.0,1500.0,156.0,21.8
9350,2014-03-25 14:00:00,211.0,244.0,69.0,41.0,1500.0,188.0,22.1
9351,2014-03-25 15:00:00,203.0,244.0,73.0,37.0,1500.0,206.0,22.2
9352,2014-03-25 16:00:00,243.0,260.0,66.0,46.0,1500.0,216.0,21.8
9353,2014-03-25 17:00:00,219.0,272.0,62.0,70.0,1800.0,194.0,21.0
9354,2014-03-25 18:00:00,250.0,282.0,56.0,84.0,1700.0,166.0,19.5
9355,2014-03-25 19:00:00,213.0,255.0,48.0,80.0,1500.0,137.0,17.6
9356,2014-03-25 20:00:00,223.0,248.0,45.0,112.0,1800.0,76.0,15.9
9357,2014-03-25 21:00:00,227.0,252.0,44.0,124.0,1900.0,51.0,15.6
9358,2014-03-25 22:00:00,227.0,252.0,44.0,124.0,1900.0,51.0,15.0
9359,2014-03-25 23:00:00,177.0,190.0,42.0,41.0,1400.0,121.0,13.2
9360,2014-03-26 00:00:00,168.0,207.0,39.0,88.0,1700.0,64.0,12.8
9361,2014-03-26 01:00:00,182.0,211.0,34.0,97.0,1600.0,51.0,12.2
9362,2014-03-26 02:00:00,163.0,172.0,34.0,54.0,1300.0,87.0,11.3
9363,2014-03-26 03:00:00,197.0,211.0,29.0,134.0,1700.0,3.0,10.3
9364,2014-03-26 04:00:00,163.0,193.0,24.0,100.0,1400.0,29.0,10.2
9365,2014-03-26 05:00:00,157.0,168.0,27.0,48.0,1300.0,80.0,8.8
9366,2014-03-26 06:00:00,194.0,218.0,21.0,114.0,2000.0,3.0,9.4
9367,2014-03-26 07:00:00,201.0,228.0,24.0,117.0,1900.0,4.0,10.8
9368,2014-03-26 08:00:00,221.0,310.0,37.0,123.0,2600.0,3.0,14.8
9369,2014-03-26 09:00:00,234.0,286.0,51.0,116.0,2200.0,16.0,16.8
9370,2014-03-26 10:00:00,243.0,304.0,54.0,128.0,2000.0,24.0,18.3
9371,2014-03-26 11:00:00,259.0,319.0,47.0,129.0,1800.0,39.0,19.8
9372,2014-03-26 12:00:00,257.0,332.0,49.0,83.0,1700.0,94.0,21.0
9373,2014-03-26 13:00:00,298.0,346.0,58.0,72.0,1900.0,113.0,21.9
9374,2014-03-26 14:00:00,260.0,295.0,57.0,58.0,1700.0,147.0,22.4
9375,2014-03-26 15:00:00,247.0,296.0,50.0,63.0,1700.0,173.0,23.0
9376,2014-03-26 16:00:00,264.0,329.0,49.0,82.0,1900.0,170.0,22.4
9377,2014-03-26 17:00:00,319.0,344.0,46.0,93.0,2000.0,157.0,21.8
9378,2014-03-26 18:00:00,327.0,347.0,47.0,99.0,2100.0,144.0,20.0
9379,2014-03-26 19:00:00,335.0,363.0,43.0,129.0,2300.0,104.0,18.6
9380,2014-03-26 20:00:00,306.0,350.0,41.0,128.0,2500.0,78.0,17.7
9381,2014-03-26 21:00:00,331.0,304.0,41.0,78.0,2200.0,106.0,16.4
9382,2014-03-26 22:00:00,286.0,315.0,39.0,71.0,2100.0,101.0,14.8
9383,2014-03-26 23:00:00,290.0,312.0,31.0,73.0,2100.0,84.0,13.9
9384,2014-03-27 00:00:00,335.0,292.0,31.0,49.0,2000.0,98.0,13.9
9385,2014-03-27 01:00:00,342.0,300.0,34.0,56.0,2100.0,89.0,13.4
9386,2014-03-27 02:00:00,343.0,315.0,30.0,96.0,2300.0,45.0,12.8
9387,2014-03-27 03:00:00,342.0,303.0,29.0,83.0,2100.0,60.0,11.9
9388,2014-03-27 04:00:00,339.0,288.0,20.0,84.0,2100.0,36.0,11.9
9389,2014-03-27 05:00:00,336.0,297.0,17.0,84.0,2000.0,50.0,11.7
9390,2014-03-27 06:00:00,326.0,274.0,17.0,68.0,2100.0,48.0,11.7
9391,2014-03-27 07:00:00,287.0,316.0,20.0,115.0,2600.0,8.0,13.0
9392,2014-03-27 08:00:00,364.0,387.0,25.0,123.0,2600.0,4.0,14.5
9393,2014-03-27 09:00:00,383.0,436.0,35.0,135.0,3100.0,3.0,15.8
9394,2014-03-27 10:00:00,356.0,395.0,49.0,119.0,2800.0,7.0,16.0
9395,2014-03-27 11:00:00,333.0,353.0,69.0,107.0,3800.0,13.0,15.9
9396,2014-03-27 12:00:00,338.0,365.0,88.0,111.0,4600.0,13.0,14.6
9397,2014-03-27 13:00:00,347.0,378.0,83.0,107.0,5400.0,9.0,14.5
9398,2014-03-27 14:00:00,254.0,204.0,55.0,73.0,3000.0,18.0,14.4
9399,2014-03-27 15:00:00,155.0,139.0,49.0,65.0,1800.0,22.0,14.4
9400,2014-03-27 16:00:00,134.0,161.0,44.0,66.0,1900.0,21.0,14.5
9401,2014-03-27 17:00:00,88.0,128.0,46.0,65.0,1700.0,24.0,14.2
9402,2014-03-27 18:00:00,110.0,144.0,46.0,64.0,1700.0,26.0,14.1
9403,2014-03-27 19:00:00,104.0,130.0,47.0,67.0,1700.0,23.0,14.3
9404,2014-03-27 20:00:00,151.0,241.0,40.0,72.0,1900.0,13.0,13.9
9405,2014-03-27 21:00:00,147.0,208.0,43.0,81.0,2000.0,8.0,13.9
9406,2014-03-27 22:00:00,174.0,274.0,42.0,85.0,2200.0,3.0,13.4
9407,2014-03-27 23:00:00,153.0,206.0,48.0,82.0,2000.0,4.0,13.1
9408,2014-03-28 00:00:00,153.0,206.0,48.0,82.0,2000.0,4.0,13.1
9409,2014-03-28 01:00:00,142.0,210.0,38.0,77.0,1900.0,2.0,13.2
9410,2014-03-28 02:00:00,142.0,210.0,38.0,77.0,1900.0,2.0,12.1
9411,2014-03-28 03:00:00,130.0,229.0,20.0,68.0,1700.0,11.0,11.9
9412,2014-03-28 04:00:00,130.0,229.0,20.0,68.0,1700.0,11.0,11.8
9413,2014-03-28 05:00:00,95.0,126.0,12.0,62.0,1700.0,6.0,12.8
9414,2014-03-28 06:00:00,104.0,115.0,10.0,59.0,1800.0,4.0,12.2
9415,2014-03-28 07:00:00,104.0,121.0,10.0,57.0,1800.0,3.0,13.1
9416,2014-03-28 08:00:00,108.0,132.0,10.0,62.0,1700.0,3.0,13.2
9417,2014-03-28 09:00:00,111.0,140.0,11.0,63.0,2400.0,2.0,16.0
9418,2014-03-28 10:00:00,119.0,133.0,9.0,53.0,1800.0,8.0,18.8
9419,2014-03-28 11:00:00,96.0,29.0,30.0,27.0,800.0,49.0,19.7
9420,2014-03-28 12:00:00,94.0,144.0,25.0,34.0,900.0,56.0,20.5
9421,2014-03-28 13:00:00,73.0,96.0,19.0,24.0,900.0,82.0,21.6
9422,2014-03-28 14:00:00,84.0,57.0,16.0,16.0,700.0,101.0,22.9
9423,2014-03-28 15:00:00,79.0,93.0,12.0,16.0,600.0,110.0,23.1
9424,2014-03-28 16:00:00,72.0,76.0,9.0,17.0,600.0,116.0,22.6
9425,2014-03-28 17:00:00,64.0,97.0,8.0,23.0,500.0,111.0,21.6
9426,2014-03-28 18:00:00,68.0,141.0,8.0,29.0,600.0,102.0,19.6
9427,2014-03-28 19:00:00,87.0,210.0,13.0,49.0,1100.0,86.0,18.0
9428,2014-03-28 20:00:00,145.0,231.0,24.0,68.0,2200.0,62.0,16.8
9429,2014-03-28 21:00:00,165.0,204.0,31.0,72.0,2600.0,42.0,16.5
9430,2014-03-28 22:00:00,159.0,168.0,31.0,70.0,2600.0,33.0,16.5
9431,2014-03-28 23:00:00,64.0,5.0,20.0,26.0,900.0,58.0,15.0
9432,2014-03-29 00:00:00,3.0,9.0,7.0,14.0,300.0,66.0,16.1
9433,2014-03-29 01:00:00,12.0,22.0,6.0,11.0,300.0,65.0,14.6
9434,2014-03-29 02:00:00,14.0,21.0,5.0,6.0,200.0,71.0,14.1
9435,2014-03-29 03:00:00,12.0,35.0,4.0,6.0,300.0,69.0,13.1
9436,2014-03-29 04:00:00,19.0,39.0,6.0,24.0,300.0,48.0,13.2
9437,2014-03-29 05:00:00,16.0,57.0,7.0,29.0,300.0,41.0,13.1
9438,2014-03-29 06:00:00,19.0,55.0,4.0,13.0,300.0,58.0,13.3
9439,2014-03-29 07:00:00,21.0,67.0,5.0,14.0,300.0,59.0,15.1
9440,2014-03-29 08:00:00,21.0,68.0,6.0,18.0,300.0,56.0,16.5
9441,2014-03-29 09:00:00,20.0,58.0,5.0,15.0,300.0,67.0,17.9
9442,2014-03-29 10:00:00,21.0,53.0,3.0,10.0,300.0,82.0,19.5
9443,2014-03-29 11:00:00,17.0,50.0,3.0,9.0,300.0,90.0,20.4
9444,2014-03-29 12:00:00,18.0,48.0,2.0,9.0,300.0,94.0,21.3
9445,2014-03-29 13:00:00,21.0,49.0,2.0,10.0,300.0,98.0,22.2
9446,2014-03-29 14:00:00,24.0,50.0,2.0,10.0,300.0,102.0,22.7
9447,2014-03-29 15:00:00,28.0,76.0,8.0,15.0,400.0,101.0,23.3
9448,2014-03-29 16:00:00,28.0,75.0,8.0,12.0,400.0,109.0,22.9
9449,2014-03-29 17:00:00,27.0,45.0,12.0,15.0,400.0,111.0,22.0
9450,2014-03-29 18:00:00,9.0,11.0,13.0,24.0,400.0,100.0,20.4
9451,2014-03-29 19:00:00,24.0,34.0,10.0,51.0,500.0,64.0,18.6
9452,2014-03-29 20:00:00,31.0,82.0,9.0,76.0,600.0,33.0,17.1
9453,2014-03-29 21:00:00,38.0,127.0,8.0,61.0,600.0,41.0,15.4
9454,2014-03-29 22:00:00,32.0,44.0,12.0,45.0,600.0,50.0,16.5
9455,2014-03-29 23:00:00,24.0,36.0,9.0,22.0,400.0,70.0,14.2
9456,2014-03-30 00:00:00,20.0,30.0,7.0,44.0,500.0,41.0,12.8
9457,2014-03-30 01:00:00,19.0,27.0,6.0,42.0,500.0,42.0,11.4
9458,2014-03-30 02:00:00,27.0,45.0,6.0,68.0,600.0,16.0,10.9
9459,2014-03-30 03:00:00,18.0,5.0,3.0,24.0,300.0,67.0,12.8
9460,2014-03-30 04:00:00,12.0,18.0,5.0,21.0,300.0,58.0,13.5
9461,2014-03-30 05:00:00,14.0,23.0,8.0,21.0,300.0,60.0,13.4
9462,2014-03-30 06:00:00,20.0,57.0,15.0,25.0,400.0,49.0,13.6
9463,2014-03-30 07:00:00,19.0,31.0,23.0,46.0,600.0,30.0,16.6
9464,2014-03-30 08:00:00,25.0,48.0,51.0,36.0,700.0,40.0,19.6
9465,2014-03-30 09:00:00,26.0,51.0,37.0,29.0,600.0,52.0,22.1
9466,2014-03-30 10:00:00,24.0,38.0,23.0,22.0,400.0,65.0,23.2
9467,2014-03-30 11:00:00,20.0,52.0,17.0,27.0,400.0,67.0,24.0
9468,2014-03-30 12:00:00,19.0,89.0,17.0,31.0,400.0,70.0,24.8
9469,2014-03-30 13:00:00,28.0,51.0,11.0,22.0,400.0,88.0,25.4
9470,2014-03-30 14:00:00,8.0,23.0,8.0,17.0,300.0,97.0,25.9
9471,2014-03-30 15:00:00,17.0,35.0,6.0,16.0,300.0,103.0,26.0
9472,2014-03-30 16:00:00,24.0,39.0,5.0,17.0,300.0,105.0,25.0
9473,2014-03-30 17:00:00,19.0,50.0,5.0,17.0,300.0,106.0,23.8
9474,2014-03-30 18:00:00,20.0,50.0,3.0,24.0,300.0,102.0,22.8
9475,2014-03-30 19:00:00,22.0,55.0,3.0,40.0,300.0,83.0,21.9
9476,2014-03-30 20:00:00,27.0,81.0,4.0,53.0,400.0,61.0,20.4
9477,2014-03-30 21:00:00,40.0,112.0,5.0,69.0,500.0,40.0,18.5
9478,2014-03-30 22:00:00,44.0,130.0,6.0,99.0,700.0,2.0,17.1
9479,2014-03-30 23:00:00,45.0,100.0,7.0,85.0,700.0,9.0,16.6
9480,2014-03-31 00:00:00,33.0,74.0,6.0,45.0,600.0,34.0,15.5
9481,2014-03-31 01:00:00,36.0,79.0,5.0,44.0,500.0,35.0,15.4
9482,2014-03-31 02:00:00,42.0,92.0,7.0,60.0,600.0,23.0,15.8
9483,2014-03-31 03:00:00,42.0,133.0,9.0,64.0,600.0,18.0,16.0
9484,2014-03-31 04:00:00,85.0,226.0,20.0,79.0,1100.0,15.0,16.1
9485,2014-03-31 05:00:00,120.0,209.0,33.0,66.0,1800.0,30.0,14.6
9486,2014-03-31 06:00:00,110.0,166.0,34.0,74.0,1700.0,22.0,14.5
9487,2014-03-31 07:00:00,105.0,160.0,37.0,79.0,1700.0,22.0,15.7
9488,2014-03-31 08:00:00,105.0,175.0,40.0,80.0,1700.0,17.0,16.0
9489,2014-03-31 09:00:00,136.0,262.0,58.0,85.0,2600.0,24.0,16.8
9490,2014-03-31 10:00:00,178.0,246.0,72.0,82.0,2900.0,36.0,18.0
9491,2014-03-31 11:00:00,168.0,231.0,65.0,90.0,2700.0,32.0,18.4
9492,2014-03-31 12:00:00,171.0,261.0,61.0,79.0,2500.0,53.0,19.1
9493,2014-03-31 13:00:00,221.0,296.0,69.0,80.0,3000.0,68.0,20.7
9494,2014-03-31 14:00:00,205.0,237.0,62.0,76.0,2600.0,79.0,20.9
9495,2014-03-31 15:00:00,157.0,113.0,37.0,53.0,1600.0,94.0,20.4
9496,2014-03-31 16:00:00,32.0,5.0,10.0,20.0,400.0,101.0,19.6
9497,2014-03-31 17:00:00,3.0,18.0,8.0,20.0,400.0,100.0,19.6
9498,2014-03-31 18:00:00,3.0,31.0,8.0,32.0,500.0,94.0,18.5
9499,2014-03-31 19:00:00,30.0,34.0,9.0,32.0,500.0,87.0,17.2
9500,2014-03-31 20:00:00,34.0,44.0,10.0,51.0,700.0,55.0,15.5
9501,2014-03-31 21:00:00,32.0,35.0,9.0,41.0,500.0,58.0,15.4
9502,2014-03-31 22:00:00,45.0,98.0,9.0,42.0,700.0,54.0,14.1
9503,2014-03-31 23:00:00,163.0,282.0,8.0,55.0,1500.0,48.0,12.5
9504,2014-04-01 00:00:00,154.0,133.0,9.0,36.0,1300.0,65.0,10.6
9505,2014-04-01 01:00:00,99.0,5.0,9.0,30.0,900.0,49.0,10.2
9506,2014-04-01 02:00:00,60.0,24.0,7.0,27.0,700.0,42.0,9.6
9507,2014-04-01 03:00:00,40.0,50.0,5.0,24.0,800.0,43.0,9.4
9508,2014-04-01 04:00:00,50.0,61.0,4.0,22.0,800.0,43.0,8.5
9509,2014-04-01 05:00:00,60.0,70.0,3.0,21.0,800.0,41.0,7.5
9510,2014-04-01 06:00:00,60.0,70.0,4.0,21.0,800.0,41.0,8.0
9511,2014-04-01 07:00:00,105.0,112.0,3.0,42.0,1100.0,19.0,12.8
9512,2014-04-01 08:00:00,122.0,150.0,9.0,51.0,1300.0,13.0,14.1
9513,2014-04-01 09:00:00,171.0,207.0,21.0,45.0,1400.0,41.0,16.3
9514,2014-04-01 10:00:00,158.0,187.0,32.0,52.0,1400.0,52.0,18.6
9515,2014-04-01 11:00:00,184.0,158.0,34.0,53.0,1400.0,65.0,20.4
9516,2014-04-01 12:00:00,146.0,149.0,33.0,46.0,1200.0,96.0,22.5
9517,2014-04-01 13:00:00,143.0,68.0,31.0,36.0,1000.0,117.0,23.5
9518,2014-04-01 14:00:00,96.0,10.0,20.0,31.0,800.0,126.0,24.6
9519,2014-04-01 15:00:00,83.0,10.0,10.0,32.0,700.0,130.0,24.0
9520,2014-04-01 16:00:00,52.0,76.0,7.0,31.0,600.0,142.0,23.0
9521,2014-04-01 17:00:00,44.0,63.0,6.0,23.0,500.0,148.0,22.1
9522,2014-04-01 18:00:00,61.0,94.0,7.0,26.0,600.0,140.0,21.1
9523,2014-04-01 19:00:00,71.0,112.0,9.0,39.0,700.0,125.0,19.5
9524,2014-04-01 20:00:00,71.0,105.0,9.0,48.0,700.0,98.0,18.2
9525,2014-04-01 21:00:00,86.0,126.0,11.0,88.0,1000.0,44.0,16.3
9526,2014-04-01 22:00:00,86.0,130.0,10.0,90.0,1100.0,36.0,15.9
9527,2014-04-01 23:00:00,70.0,76.0,9.0,39.0,800.0,80.0,15.2
9528,2014-04-02 00:00:00,57.0,74.0,8.0,29.0,700.0,88.0,14.8
9529,2014-04-02 01:00:00,60.0,70.0,8.0,23.0,700.0,93.0,13.4
9530,2014-04-02 02:00:00,61.0,79.0,10.0,39.0,600.0,72.0,12.5
9531,2014-04-02 03:00:00,66.0,86.0,9.0,59.0,600.0,39.0,11.7
9532,2014-04-02 04:00:00,67.0,85.0,8.0,62.0,700.0,26.0,12.4
9533,2014-04-02 05:00:00,67.0,88.0,9.0,,600.0,60.0,11.1
9534,2014-04-02 06:00:00,73.0,91.0,9.0,37.0,700.0,54.0,11.2
9535,2014-04-02 07:00:00,80.0,137.0,9.0,72.0,1000.0,11.0,14.3
9536,2014-04-02 08:00:00,86.0,147.0,21.0,84.0,1400.0,3.0,19.3
9537,2014-04-02 09:00:00,118.0,195.0,30.0,92.0,1600.0,2.0,21.6
9538,2014-04-02 10:00:00,41.0,5.0,15.0,24.0,500.0,65.0,22.7
9539,2014-04-02 11:00:00,28.0,34.0,6.0,10.0,300.0,91.0,23.0
9540,2014-04-02 12:00:00,44.0,130.0,8.0,14.0,400.0,111.0,22.9
9541,2014-04-02 13:00:00,51.0,104.0,10.0,14.0,500.0,137.0,23.9
9542,2014-04-02 14:00:00,61.0,90.0,10.0,14.0,500.0,143.0,23.7
9543,2014-04-02 15:00:00,48.0,72.0,8.0,13.0,500.0,141.0,22.9
9544,2014-04-02 16:00:00,39.0,74.0,8.0,14.0,500.0,139.0,21.6
9545,2014-04-02 17:00:00,92.0,228.0,22.0,26.0,900.0,160.0,19.5
9546,2014-04-02 18:00:00,123.0,349.0,37.0,42.0,1700.0,130.0,18.1
9547,2014-04-02 19:00:00,127.0,262.0,29.0,46.0,1400.0,106.0,17.4
9548,2014-04-02 20:00:00,123.0,228.0,24.0,49.0,1200.0,87.0,16.9
9549,2014-04-02 21:00:00,126.0,249.0,22.0,63.0,1300.0,60.0,15.8
9550,2014-04-02 22:00:00,120.0,203.0,22.0,67.0,1200.0,45.0,15.4
9551,2014-04-02 23:00:00,105.0,180.0,20.0,65.0,1100.0,37.0,14.5
9552,2014-04-03 00:00:00,99.0,184.0,17.0,81.0,1000.0,18.0,13.4
9553,2014-04-03 01:00:00,74.0,113.0,18.0,75.0,800.0,19.0,11.7
9554,2014-04-03 02:00:00,59.0,135.0,15.0,54.0,800.0,30.0,12.5
9555,2014-04-03 03:00:00,51.0,5.0,7.0,25.0,600.0,54.0,11.5
9556,2014-04-03 04:00:00,51.0,5.0,7.0,25.0,600.0,54.0,11.3
9557,2014-04-03 05:00:00,8.0,5.0,2.0,9.0,200.0,74.0,11.2
9558,2014-04-03 06:00:00,3.0,5.0,2.0,7.0,200.0,75.0,11.0
9559,2014-04-03 07:00:00,3.0,8.0,2.0,19.0,200.0,61.0,13.2
9560,2014-04-03 08:00:00,9.0,33.0,8.0,40.0,400.0,36.0,14.9
9561,2014-04-03 09:00:00,9.0,36.0,12.0,24.0,400.0,53.0,16.7
9562,2014-04-03 10:00:00,12.0,61.0,9.0,16.0,300.0,72.0,16.6
9563,2014-04-03 11:00:00,16.0,227.0,2.0,8.0,200.0,89.0,17.8
9564,2014-04-03 12:00:00,19.0,228.0,2.0,7.0,200.0,92.0,18.4
9565,2014-04-03 13:00:00,5.0,41.0,2.0,7.0,200.0,97.0,19.2
9566,2014-04-03 14:00:00,10.0,66.0,2.0,6.0,200.0,97.0,19.5
9567,2014-04-03 15:00:00,12.0,37.0,2.0,7.0,200.0,97.0,19.6
9568,2014-04-03 16:00:00,8.0,36.0,2.0,7.0,200.0,95.0,19.4
9569,2014-04-03 17:00:00,10.0,41.0,2.0,8.0,200.0,93.0,18.7
9570,2014-04-03 18:00:00,9.0,26.0,2.0,8.0,200.0,90.0,16.5
9571,2014-04-03 19:00:00,3.0,31.0,2.0,15.0,200.0,79.0,15.1
9572,2014-04-03 20:00:00,11.0,61.0,2.0,25.0,300.0,68.0,14.0
9573,2014-04-03 21:00:00,32.0,73.0,4.0,53.0,400.0,30.0,12.7
9574,2014-04-03 22:00:00,25.0,76.0,5.0,61.0,500.0,19.0,11.5
9575,2014-04-03 23:00:00,19.0,85.0,5.0,57.0,500.0,21.0,11.8
9576,2014-04-04 00:00:00,22.0,69.0,6.0,59.0,500.0,17.0,10.4
9577,2014-04-04 01:00:00,41.0,247.0,12.0,62.0,700.0,14.0,9.2
9578,2014-04-04 02:00:00,37.0,219.0,12.0,51.0,600.0,22.0,8.4
9579,2014-04-04 03:00:00,34.0,145.0,11.0,50.0,600.0,22.0,8.0
9580,2014-04-04 04:00:00,35.0,128.0,11.0,42.0,600.0,28.0,5.3
9581,2014-04-04 05:00:00,30.0,118.0,10.0,42.0,600.0,26.0,4.8
9582,2014-04-04 06:00:00,31.0,55.0,9.0,46.0,600.0,15.0,5.2
9583,2014-04-04 07:00:00,36.0,109.0,10.0,56.0,800.0,2.0,8.8
9584,2014-04-04 08:00:00,41.0,151.0,13.0,55.0,800.0,9.0,10.8
9585,2014-04-04 09:00:00,58.0,216.0,18.0,69.0,1100.0,2.0,15.2
9586,2014-04-04 10:00:00,69.0,200.0,19.0,73.0,1100.0,10.0,20.2
9587,2014-04-04 11:00:00,58.0,168.0,17.0,75.0,1100.0,23.0,24.2
9588,2014-04-04 12:00:00,43.0,65.0,14.0,48.0,600.0,57.0,25.7
9589,2014-04-04 13:00:00,43.0,65.0,5.0,14.0,300.0,91.0,25.8
9590,2014-04-04 14:00:00,,70.0,2.0,7.0,200.0,97.0,25.3
9591,2014-04-04 15:00:00,8.0,105.0,2.0,6.0,200.0,100.0,24.0
9592,2014-04-04 16:00:00,12.0,96.0,2.0,6.0,200.0,107.0,22.3
9593,2014-04-04 17:00:00,12.0,114.0,2.0,6.0,200.0,108.0,20.6
9594,2014-04-04 18:00:00,13.0,134.0,2.0,8.0,200.0,96.0,18.8
9595,2014-04-04 19:00:00,10.0,130.0,2.0,9.0,200.0,92.0,17.5
9596,2014-04-04 20:00:00,11.0,93.0,2.0,7.0,200.0,96.0,16.3
9597,2014-04-04 21:00:00,10.0,66.0,2.0,6.0,200.0,95.0,15.4
9598,2014-04-04 22:00:00,10.0,48.0,3.0,9.0,200.0,90.0,14.3
9599,2014-04-04 23:00:00,6.0,42.0,3.0,8.0,200.0,90.0,13.6
9600,2014-04-05 00:00:00,8.0,39.0,3.0,8.0,200.0,88.0,12.2
9601,2014-04-05 01:00:00,5.0,35.0,2.0,7.0,200.0,84.0,10.4
9602,2014-04-05 02:00:00,4.0,33.0,2.0,9.0,200.0,75.0,9.3
9603,2014-04-05 03:00:00,8.0,27.0,3.0,12.0,200.0,72.0,9.2
9604,2014-04-05 04:00:00,7.0,34.0,3.0,12.0,200.0,74.0,9.9
9605,2014-04-05 05:00:00,7.0,44.0,2.0,12.0,200.0,77.0,8.9
9606,2014-04-05 06:00:00,9.0,45.0,2.0,7.0,200.0,80.0,9.7
9607,2014-04-05 07:00:00,8.0,50.0,3.0,10.0,200.0,77.0,11.7
9608,2014-04-05 08:00:00,8.0,52.0,2.0,10.0,300.0,81.0,12.5
9609,2014-04-05 09:00:00,8.0,51.0,3.0,8.0,200.0,82.0,13.8
9610,2014-04-05 10:00:00,9.0,43.0,4.0,8.0,200.0,86.0,15.2
9611,2014-04-05 11:00:00,9.0,43.0,4.0,8.0,200.0,86.0,16.9
9612,2014-04-05 12:00:00,6.0,29.0,2.0,4.0,200.0,96.0,18.2
9613,2014-04-05 13:00:00,15.0,35.0,5.0,7.0,200.0,99.0,19.6
9614,2014-04-05 14:00:00,16.0,44.0,9.0,9.0,300.0,100.0,20.5
9615,2014-04-05 15:00:00,15.0,47.0,7.0,8.0,200.0,103.0,21.3
9616,2014-04-05 16:00:00,13.0,49.0,8.0,10.0,300.0,104.0,21.7
9617,2014-04-05 17:00:00,12.0,44.0,8.0,10.0,300.0,104.0,21.1
9618,2014-04-05 18:00:00,13.0,42.0,10.0,15.0,300.0,96.0,17.6
9619,2014-04-05 19:00:00,19.0,76.0,7.0,24.0,300.0,93.0,16.2
9620,2014-04-05 20:00:00,19.0,76.0,7.0,24.0,300.0,93.0,14.8
9621,2014-04-05 21:00:00,49.0,152.0,8.0,44.0,500.0,66.0,12.9
9622,2014-04-05 22:00:00,46.0,153.0,8.0,51.0,600.0,53.0,11.1
9623,2014-04-05 23:00:00,42.0,118.0,9.0,48.0,600.0,48.0,9.5
9624,2014-04-06 00:00:00,34.0,94.0,8.0,66.0,600.0,20.0,8.6
9625,2014-04-06 01:00:00,38.0,108.0,10.0,78.0,700.0,6.0,8.5
9626,2014-04-06 02:00:00,44.0,103.0,9.0,74.0,700.0,4.0,8.6
9627,2014-04-06 03:00:00,36.0,93.0,9.0,71.0,700.0,6.0,8.2
9628,2014-04-06 04:00:00,22.0,45.0,7.0,57.0,500.0,19.0,10.7
9629,2014-04-06 05:00:00,22.0,45.0,7.0,57.0,500.0,19.0,6.9
9630,2014-04-06 06:00:00,26.0,65.0,15.0,69.0,800.0,6.0,8.1
9631,2014-04-06 07:00:00,39.0,107.0,8.0,70.0,700.0,8.0,12.4
9632,2014-04-06 08:00:00,41.0,117.0,9.0,59.0,700.0,17.0,16.0
9633,2014-04-06 09:00:00,64.0,172.0,18.0,81.0,1200.0,12.0,19.6
9634,2014-04-06 10:00:00,63.0,159.0,26.0,79.0,900.0,20.0,23.0
9635,2014-04-06 11:00:00,45.0,91.0,26.0,62.0,700.0,40.0,23.4
9636,2014-04-06 12:00:00,31.0,70.0,18.0,39.0,500.0,68.0,23.9
9637,2014-04-06 13:00:00,26.0,67.0,7.0,30.0,300.0,88.0,24.7
9638,2014-04-06 14:00:00,34.0,65.0,6.0,32.0,1000.0,107.0,25.6
9639,2014-04-06 15:00:00,33.0,64.0,6.0,31.0,400.0,106.0,25.4
9640,2014-04-06 16:00:00,38.0,105.0,7.0,17.0,400.0,143.0,24.0
9641,2014-04-06 17:00:00,43.0,143.0,9.0,19.0,400.0,139.0,22.7
9642,2014-04-06 18:00:00,46.0,148.0,15.0,28.0,500.0,116.0,21.4
9643,2014-04-06 19:00:00,53.0,168.0,16.0,36.0,600.0,103.0,20.1
9644,2014-04-06 20:00:00,60.0,180.0,20.0,41.0,700.0,90.0,18.4
9645,2014-04-06 21:00:00,74.0,198.0,23.0,65.0,1000.0,53.0,16.7
9646,2014-04-06 22:00:00,74.0,191.0,24.0,55.0,1100.0,55.0,14.8
9647,2014-04-06 23:00:00,71.0,168.0,21.0,50.0,1000.0,51.0,13.8
9648,2014-04-07 00:00:00,56.0,135.0,17.0,31.0,800.0,65.0,12.8
9649,2014-04-07 01:00:00,59.0,126.0,13.0,26.0,700.0,65.0,11.5
9650,2014-04-07 02:00:00,57.0,126.0,14.0,26.0,800.0,63.0,11.1
9651,2014-04-07 03:00:00,57.0,118.0,13.0,25.0,700.0,61.0,10.6
9652,2014-04-07 04:00:00,56.0,122.0,13.0,44.0,800.0,39.0,9.9
9653,2014-04-07 05:00:00,59.0,116.0,12.0,29.0,700.0,50.0,9.1
9654,2014-04-07 06:00:00,63.0,143.0,10.0,52.0,900.0,18.0,9.9
9655,2014-04-07 07:00:00,65.0,128.0,16.0,43.0,800.0,35.0,14.4
